True Label,Predicted Label,Prediction Probability,Prediction
0.0,0,1.096002e-05,Non-Apnea
0.0,0,6.956938e-05,Non-Apnea
0.0,0,0.0001564231,Non-Apnea
0.0,0,0.00014437902,Non-Apnea
0.0,0,0.0003408239,Non-Apnea
0.0,0,0.0010022761,Non-Apnea
0.0,0,0.00014506489,Non-Apnea
0.0,0,0.00013524451,Non-Apnea
0.0,0,6.451637e-05,Non-Apnea
0.0,0,3.9911352e-05,Non-Apnea
0.0,0,5.7294088e-05,Non-Apnea
0.0,0,3.5212706e-05,Non-Apnea
0.0,0,0.000114986644,Non-Apnea
0.0,0,0.001313776,Non-Apnea
0.0,0,0.0010554806,Non-Apnea
0.0,0,0.00031726615,Non-Apnea
0.0,0,0.00029703043,Non-Apnea
0.0,0,0.0009730764,Non-Apnea
0.0,0,0.00030615757,Non-Apnea
0.0,0,0.00034403126,Non-Apnea
0.0,0,0.024046177,Non-Apnea
0.0,0,0.10615537,Non-Apnea
0.0,0,0.05137415,Non-Apnea
1.0,0,0.0707436,Non-Apnea
1.0,0,0.06620756,Non-Apnea
1.0,0,0.49694932,Non-Apnea
1.0,0,0.21975456,Non-Apnea
1.0,0,0.3723304,Non-Apnea
1.0,0,0.3716523,Non-Apnea
1.0,1,0.6834198,Apnea
1.0,0,0.2942923,Non-Apnea
1.0,1,0.5093751,Apnea
1.0,1,0.5882597,Apnea
1.0,1,0.7959948,Apnea
1.0,1,0.93021774,Apnea
1.0,1,0.7472913,Apnea
1.0,1,0.9033505,Apnea
1.0,1,0.95258474,Apnea
1.0,1,0.93100405,Apnea
1.0,1,0.93022364,Apnea
1.0,1,0.94253,Apnea
1.0,1,0.937873,Apnea
1.0,1,0.95720035,Apnea
1.0,1,0.96113527,Apnea
1.0,1,0.98096806,Apnea
1.0,1,0.9873427,Apnea
1.0,1,0.99345994,Apnea
1.0,1,0.9967968,Apnea
1.0,1,0.9922156,Apnea
1.0,1,0.94157165,Apnea
1.0,1,0.5602758,Apnea
1.0,1,0.9963265,Apnea
1.0,1,0.9988003,Apnea
1.0,1,0.99681264,Apnea
1.0,1,0.9917408,Apnea
0.0,0,0.10231999,Non-Apnea
0.0,0,0.00022308982,Non-Apnea
0.0,0,0.00016878388,Non-Apnea
0.0,0,9.890106e-06,Non-Apnea
0.0,0,4.03983e-06,Non-Apnea
0.0,0,1.0266676e-05,Non-Apnea
0.0,0,6.577156e-05,Non-Apnea
0.0,0,2.550816e-05,Non-Apnea
0.0,0,0.00039529701,Non-Apnea
0.0,0,0.0017270196,Non-Apnea
0.0,0,0.002506001,Non-Apnea
0.0,0,0.0017665378,Non-Apnea
0.0,0,0.0040102764,Non-Apnea
0.0,0,0.0023843015,Non-Apnea
0.0,0,0.0045503774,Non-Apnea
0.0,0,0.0003783572,Non-Apnea
0.0,0,0.001118412,Non-Apnea
0.0,0,0.14342101,Non-Apnea
0.0,0,0.0004795237,Non-Apnea
0.0,0,0.00035260513,Non-Apnea
0.0,0,0.0005484374,Non-Apnea
0.0,0,0.00016095601,Non-Apnea
0.0,0,4.7383033e-05,Non-Apnea
0.0,0,4.3061824e-05,Non-Apnea
0.0,0,9.998454e-05,Non-Apnea
0.0,0,1.9306617e-05,Non-Apnea
0.0,0,9.175813e-05,Non-Apnea
0.0,0,0.00023521698,Non-Apnea
0.0,0,1.9140523e-05,Non-Apnea
0.0,0,4.9962855e-06,Non-Apnea
0.0,0,2.7332906e-05,Non-Apnea
0.0,0,3.2211803e-05,Non-Apnea
0.0,0,1.906254e-05,Non-Apnea
0.0,0,2.076437e-05,Non-Apnea
0.0,0,0.0006063219,Non-Apnea
0.0,0,0.046139218,Non-Apnea
0.0,0,0.0014016324,Non-Apnea
0.0,0,0.0012599714,Non-Apnea
0.0,0,0.00030982558,Non-Apnea
0.0,0,0.00040622035,Non-Apnea
0.0,0,1.8188697e-05,Non-Apnea
0.0,0,7.817221e-05,Non-Apnea
0.0,0,7.0736336e-05,Non-Apnea
0.0,0,7.099854e-05,Non-Apnea
0.0,0,5.3802785e-05,Non-Apnea
0.0,0,0.0001608503,Non-Apnea
0.0,0,1.4629459e-05,Non-Apnea
0.0,0,1.0066376e-05,Non-Apnea
0.0,0,8.251007e-05,Non-Apnea
0.0,0,0.0038161923,Non-Apnea
0.0,0,0.002110031,Non-Apnea
1.0,0,0.0029825072,Non-Apnea
1.0,0,0.03293706,Non-Apnea
1.0,0,0.08862962,Non-Apnea
1.0,0,0.10582838,Non-Apnea
1.0,0,0.13377921,Non-Apnea
1.0,0,0.058393594,Non-Apnea
1.0,0,0.08067863,Non-Apnea
1.0,0,0.12090852,Non-Apnea
1.0,0,0.0167613,Non-Apnea
1.0,0,0.04111586,Non-Apnea
1.0,0,0.014786602,Non-Apnea
1.0,1,0.50914305,Apnea
1.0,0,0.34043056,Non-Apnea
1.0,1,0.803442,Apnea
1.0,0,0.4424757,Non-Apnea
1.0,0,0.27239195,Non-Apnea
1.0,0,0.054647837,Non-Apnea
1.0,0,0.0051089777,Non-Apnea
1.0,0,0.0061045364,Non-Apnea
1.0,0,0.13434285,Non-Apnea
1.0,0,0.15141413,Non-Apnea
1.0,1,0.78715533,Apnea
1.0,1,0.9961958,Apnea
1.0,1,0.99586844,Apnea
1.0,1,0.9946213,Apnea
1.0,1,0.9923487,Apnea
1.0,1,0.9598515,Apnea
1.0,0,0.31825992,Non-Apnea
1.0,0,0.030764058,Non-Apnea
1.0,0,0.027326532,Non-Apnea
1.0,0,0.009915885,Non-Apnea
1.0,0,0.002507141,Non-Apnea
1.0,0,0.017085679,Non-Apnea
1.0,0,0.074075446,Non-Apnea
1.0,0,0.42008504,Non-Apnea
1.0,1,0.5120282,Apnea
1.0,1,0.5486713,Apnea
1.0,0,0.13109809,Non-Apnea
1.0,0,0.063531876,Non-Apnea
1.0,0,0.015858795,Non-Apnea
1.0,0,0.004553454,Non-Apnea
1.0,0,0.001848419,Non-Apnea
1.0,0,0.0067482227,Non-Apnea
0.0,0,0.003987533,Non-Apnea
0.0,0,0.039263,Non-Apnea
0.0,0,0.020658799,Non-Apnea
0.0,0,0.008721395,Non-Apnea
0.0,0,0.002294343,Non-Apnea
0.0,0,0.00012876329,Non-Apnea
0.0,0,0.0001450715,Non-Apnea
0.0,0,0.0010418498,Non-Apnea
0.0,0,0.0031648716,Non-Apnea
0.0,0,0.07336508,Non-Apnea
0.0,0,0.045413733,Non-Apnea
0.0,0,0.023544455,Non-Apnea
0.0,0,0.021963725,Non-Apnea
0.0,1,0.8653049,Apnea
0.0,0,1.885727e-06,Non-Apnea
0.0,0,3.4782383e-06,Non-Apnea
0.0,0,1.2976772e-05,Non-Apnea
0.0,0,9.94559e-06,Non-Apnea
0.0,0,4.4265453e-05,Non-Apnea
0.0,0,0.00020405618,Non-Apnea
0.0,0,0.00046059405,Non-Apnea
0.0,0,0.00053177826,Non-Apnea
0.0,0,0.0012379074,Non-Apnea
0.0,0,0.00041183588,Non-Apnea
0.0,0,0.00031413624,Non-Apnea
0.0,0,0.0006627702,Non-Apnea
0.0,0,0.00057333073,Non-Apnea
0.0,0,0.0006297932,Non-Apnea
0.0,0,0.0018053425,Non-Apnea
0.0,0,0.0016714336,Non-Apnea
0.0,0,0.0035628001,Non-Apnea
0.0,0,0.0016646269,Non-Apnea
0.0,0,0.00060353504,Non-Apnea
0.0,0,0.0007630814,Non-Apnea
0.0,0,0.00014484387,Non-Apnea
0.0,0,3.9059072e-05,Non-Apnea
0.0,0,8.488532e-05,Non-Apnea
0.0,0,3.4890138e-05,Non-Apnea
0.0,0,1.6598215e-05,Non-Apnea
0.0,0,7.42488e-05,Non-Apnea
0.0,0,2.3536768e-05,Non-Apnea
0.0,0,3.0577223e-05,Non-Apnea
0.0,0,4.1117753e-05,Non-Apnea
0.0,0,6.973006e-05,Non-Apnea
0.0,0,0.0019953297,Non-Apnea
0.0,0,0.11864468,Non-Apnea
0.0,0,0.16679423,Non-Apnea
1.0,0,0.24321562,Non-Apnea
1.0,0,0.4780466,Non-Apnea
1.0,1,0.6186736,Apnea
1.0,1,0.6311388,Apnea
1.0,0,0.21078251,Non-Apnea
1.0,0,0.37874886,Non-Apnea
1.0,1,0.76235974,Apnea
1.0,1,0.9389366,Apnea
1.0,1,0.9892195,Apnea
1.0,1,0.98548955,Apnea
1.0,1,0.9443468,Apnea
1.0,1,0.86503094,Apnea
1.0,1,0.6160705,Apnea
1.0,0,0.19199373,Non-Apnea
1.0,0,0.12155521,Non-Apnea
1.0,0,0.10799734,Non-Apnea
1.0,0,0.41771072,Non-Apnea
1.0,0,0.18581633,Non-Apnea
1.0,1,0.8193466,Apnea
1.0,1,0.905252,Apnea
1.0,1,0.96281177,Apnea
1.0,1,0.987184,Apnea
1.0,1,0.9567435,Apnea
1.0,1,0.89233893,Apnea
1.0,0,0.49059814,Non-Apnea
1.0,0,0.45071954,Non-Apnea
1.0,0,0.1697191,Non-Apnea
1.0,0,0.3622851,Non-Apnea
1.0,0,0.16014214,Non-Apnea
1.0,0,0.48966426,Non-Apnea
1.0,1,0.63736653,Apnea
1.0,1,0.8902061,Apnea
1.0,1,0.9047744,Apnea
1.0,1,0.96564984,Apnea
1.0,1,0.9283106,Apnea
1.0,1,0.81553876,Apnea
0.0,0,0.20735298,Non-Apnea
0.0,0,0.008261633,Non-Apnea
0.0,0,0.000441907,Non-Apnea
0.0,0,6.940929e-05,Non-Apnea
0.0,0,0.0014472498,Non-Apnea
0.0,0,0.0009129351,Non-Apnea
0.0,0,0.001109309,Non-Apnea
0.0,0,0.004574602,Non-Apnea
0.0,0,0.0014607275,Non-Apnea
0.0,0,5.351684e-05,Non-Apnea
0.0,0,0.000119453376,Non-Apnea
0.0,0,0.000120634235,Non-Apnea
0.0,0,1.2498131e-05,Non-Apnea
0.0,0,2.1340495e-05,Non-Apnea
0.0,0,2.6680485e-05,Non-Apnea
0.0,0,1.692269e-05,Non-Apnea
0.0,0,0.00041569138,Non-Apnea
0.0,0,0.0020132237,Non-Apnea
0.0,0,0.001225965,Non-Apnea
0.0,0,0.0004586348,Non-Apnea
0.0,0,0.002533359,Non-Apnea
0.0,0,0.00028397536,Non-Apnea
0.0,0,7.457023e-05,Non-Apnea
0.0,0,0.0013764681,Non-Apnea
0.0,0,0.0045409915,Non-Apnea
0.0,0,0.0056144884,Non-Apnea
0.0,0,0.034739293,Non-Apnea
1.0,0,0.02581364,Non-Apnea
1.0,0,0.057815745,Non-Apnea
1.0,0,0.092087604,Non-Apnea
1.0,0,0.16018522,Non-Apnea
1.0,0,0.2580008,Non-Apnea
1.0,0,0.060011663,Non-Apnea
1.0,0,0.43161234,Non-Apnea
1.0,0,0.16842534,Non-Apnea
1.0,0,0.035687078,Non-Apnea
1.0,0,0.10977812,Non-Apnea
1.0,0,0.43504333,Non-Apnea
1.0,0,0.059495013,Non-Apnea
1.0,0,0.22541061,Non-Apnea
1.0,1,0.8856214,Apnea
1.0,1,0.81492513,Apnea
1.0,1,0.9535783,Apnea
1.0,1,0.8507995,Apnea
1.0,1,0.695584,Apnea
1.0,1,0.9556867,Apnea
1.0,1,0.9369431,Apnea
1.0,1,0.79807717,Apnea
1.0,1,0.7372892,Apnea
1.0,0,0.388014,Non-Apnea
1.0,0,0.27303523,Non-Apnea
1.0,0,0.23927656,Non-Apnea
1.0,0,0.33490947,Non-Apnea
1.0,0,0.26739672,Non-Apnea
1.0,1,0.6310819,Apnea
1.0,0,0.34276778,Non-Apnea
1.0,0,0.24907467,Non-Apnea
1.0,0,0.18648885,Non-Apnea
1.0,0,0.14866816,Non-Apnea
1.0,0,0.08189298,Non-Apnea
0.0,0,0.00480371,Non-Apnea
0.0,0,0.00027648875,Non-Apnea
0.0,0,0.00023513875,Non-Apnea
0.0,0,8.31646e-05,Non-Apnea
0.0,0,0.0019954,Non-Apnea
0.0,0,0.00056413456,Non-Apnea
0.0,0,0.0033338855,Non-Apnea
0.0,0,0.017009538,Non-Apnea
0.0,0,0.009701996,Non-Apnea
0.0,0,0.0014957252,Non-Apnea
0.0,0,0.00017771787,Non-Apnea
0.0,0,0.00013741934,Non-Apnea
0.0,0,0.0003426075,Non-Apnea
0.0,0,0.0005373868,Non-Apnea
0.0,0,0.00710382,Non-Apnea
0.0,0,0.006330409,Non-Apnea
0.0,0,0.008408832,Non-Apnea
0.0,0,0.006140315,Non-Apnea
0.0,0,0.009024103,Non-Apnea
0.0,0,0.0131894015,Non-Apnea
0.0,0,0.009144398,Non-Apnea
0.0,0,0.0053134956,Non-Apnea
0.0,0,0.0004700278,Non-Apnea
0.0,0,0.00012179411,Non-Apnea
0.0,0,0.0015671656,Non-Apnea
0.0,0,0.006012803,Non-Apnea
0.0,0,0.038386166,Non-Apnea
0.0,0,0.06426127,Non-Apnea
0.0,0,0.1891715,Non-Apnea
0.0,0,0.43732104,Non-Apnea
1.0,1,0.59791803,Apnea
1.0,1,0.68028885,Apnea
1.0,1,0.7647365,Apnea
1.0,1,0.7914362,Apnea
1.0,1,0.7818101,Apnea
1.0,0,0.036592145,Non-Apnea
1.0,0,0.14341566,Non-Apnea
1.0,0,0.08406344,Non-Apnea
1.0,0,0.087298974,Non-Apnea
1.0,0,0.09798471,Non-Apnea
1.0,0,0.061551798,Non-Apnea
1.0,0,0.15523279,Non-Apnea
0.0,0,0.14799044,Non-Apnea
0.0,0,0.04299209,Non-Apnea
0.0,0,0.021542914,Non-Apnea
0.0,0,0.2616608,Non-Apnea
0.0,1,0.7671943,Apnea
0.0,1,0.8939655,Apnea
0.0,0,0.19526036,Non-Apnea
0.0,0,0.07097211,Non-Apnea
0.0,0,0.07269412,Non-Apnea
0.0,0,0.21377097,Non-Apnea
0.0,0,0.19311899,Non-Apnea
0.0,0,0.21730702,Non-Apnea
0.0,0,0.000583793,Non-Apnea
0.0,1,0.9956454,Apnea
0.0,1,0.9769483,Apnea
0.0,1,0.99590105,Apnea
1.0,1,0.94640476,Apnea
1.0,1,0.9930774,Apnea
1.0,1,0.9940665,Apnea
1.0,1,0.9920906,Apnea
1.0,1,0.9880851,Apnea
1.0,1,0.9978503,Apnea
1.0,1,0.9972493,Apnea
1.0,1,0.9883817,Apnea
1.0,1,0.99104017,Apnea
1.0,1,0.9924731,Apnea
1.0,1,0.71146375,Apnea
1.0,1,0.5831899,Apnea
1.0,1,0.8269173,Apnea
1.0,1,0.8270476,Apnea
1.0,1,0.9501521,Apnea
1.0,1,0.98493147,Apnea
1.0,1,0.97851366,Apnea
1.0,1,0.9025282,Apnea
1.0,1,0.91692024,Apnea
1.0,1,0.821436,Apnea
1.0,1,0.52429944,Apnea
1.0,1,0.7939747,Apnea
1.0,1,0.921585,Apnea
1.0,1,0.7206347,Apnea
1.0,0,0.45990205,Non-Apnea
0.0,0,0.28823927,Non-Apnea
0.0,1,0.9870396,Apnea
1.0,1,0.95904803,Apnea
1.0,1,0.8867485,Apnea
1.0,1,0.8440555,Apnea
1.0,1,0.78323424,Apnea
1.0,1,0.6904965,Apnea
1.0,1,0.81559044,Apnea
1.0,1,0.8726408,Apnea
1.0,1,0.79840446,Apnea
1.0,1,0.88058245,Apnea
1.0,1,0.833174,Apnea
1.0,1,0.7018861,Apnea
1.0,1,0.6960421,Apnea
1.0,1,0.70186937,Apnea
1.0,1,0.9455343,Apnea
1.0,1,0.97539085,Apnea
1.0,1,0.98010606,Apnea
1.0,1,0.983309,Apnea
1.0,1,0.9877721,Apnea
1.0,1,0.9307962,Apnea
1.0,1,0.8650509,Apnea
1.0,0,0.43320316,Non-Apnea
1.0,1,0.5675535,Apnea
1.0,0,0.36910486,Non-Apnea
1.0,0,0.30448738,Non-Apnea
1.0,0,0.26346126,Non-Apnea
1.0,1,0.63986087,Apnea
1.0,1,0.7006088,Apnea
1.0,1,0.8546404,Apnea
1.0,1,0.73730886,Apnea
1.0,1,0.77316254,Apnea
1.0,1,0.6777453,Apnea
1.0,1,0.8235068,Apnea
1.0,1,0.80461407,Apnea
1.0,1,0.95974827,Apnea
1.0,1,0.9848199,Apnea
1.0,1,0.99430954,Apnea
1.0,1,0.99972016,Apnea
1.0,1,0.999757,Apnea
1.0,1,0.99989533,Apnea
1.0,1,0.99989974,Apnea
1.0,1,0.9996221,Apnea
1.0,1,0.99980646,Apnea
1.0,1,0.99833065,Apnea
1.0,1,0.84788674,Apnea
1.0,1,0.5259667,Apnea
1.0,0,0.118351065,Non-Apnea
1.0,0,0.18271162,Non-Apnea
1.0,0,0.28259635,Non-Apnea
1.0,0,0.098322086,Non-Apnea
1.0,0,0.18120751,Non-Apnea
1.0,0,0.28531903,Non-Apnea
1.0,0,0.42795694,Non-Apnea
1.0,0,0.12373154,Non-Apnea
1.0,0,0.47632676,Non-Apnea
0.0,1,0.51479506,Apnea
0.0,0,0.47982943,Non-Apnea
1.0,0,0.2454674,Non-Apnea
1.0,0,0.34758753,Non-Apnea
1.0,0,0.31555176,Non-Apnea
1.0,1,0.7628406,Apnea
1.0,1,0.8200585,Apnea
1.0,1,0.87499714,Apnea
1.0,1,0.893981,Apnea
1.0,1,0.87822175,Apnea
1.0,1,0.94855493,Apnea
1.0,1,0.6727335,Apnea
1.0,0,0.14595345,Non-Apnea
1.0,0,0.27476612,Non-Apnea
1.0,0,0.34364128,Non-Apnea
1.0,1,0.5660604,Apnea
1.0,0,0.40642154,Non-Apnea
1.0,0,0.22314823,Non-Apnea
1.0,0,0.19720902,Non-Apnea
1.0,0,0.2990387,Non-Apnea
1.0,0,0.04495353,Non-Apnea
1.0,0,0.11558338,Non-Apnea
1.0,0,0.44979194,Non-Apnea
1.0,1,0.5482698,Apnea
1.0,1,0.64162725,Apnea
1.0,1,0.5687461,Apnea
1.0,1,0.97095245,Apnea
1.0,1,0.9430148,Apnea
1.0,0,0.4009435,Non-Apnea
1.0,0,0.2846207,Non-Apnea
1.0,0,0.37238196,Non-Apnea
1.0,1,0.68169034,Apnea
1.0,1,0.86277926,Apnea
1.0,1,0.97739035,Apnea
1.0,1,0.96103024,Apnea
1.0,1,0.8846603,Apnea
1.0,1,0.76586455,Apnea
1.0,1,0.91335845,Apnea
1.0,1,0.8068414,Apnea
1.0,1,0.7933752,Apnea
1.0,1,0.7933162,Apnea
1.0,1,0.9113348,Apnea
1.0,1,0.86384714,Apnea
1.0,1,0.96189374,Apnea
1.0,1,0.96968955,Apnea
1.0,1,0.9718146,Apnea
1.0,1,0.9465644,Apnea
1.0,1,0.9615787,Apnea
1.0,1,0.98462576,Apnea
1.0,1,0.95633376,Apnea
1.0,1,0.96254635,Apnea
1.0,1,0.8649741,Apnea
1.0,1,0.87567663,Apnea
1.0,1,0.9020318,Apnea
1.0,1,0.97736746,Apnea
1.0,1,0.95820963,Apnea
1.0,1,0.9938431,Apnea
1.0,1,0.9977175,Apnea
1.0,1,0.9992386,Apnea
1.0,1,0.99931026,Apnea
1.0,1,0.99938095,Apnea
0.0,1,0.9994723,Apnea
0.0,1,0.99600804,Apnea
0.0,0,0.40001094,Non-Apnea
0.0,0,0.14105847,Non-Apnea
0.0,0,0.25252765,Non-Apnea
0.0,0,0.00870977,Non-Apnea
0.0,0,0.09015047,Non-Apnea
0.0,0,0.006734573,Non-Apnea
0.0,0,0.005613395,Non-Apnea
0.0,0,0.0060021025,Non-Apnea
0.0,0,0.06885371,Non-Apnea
0.0,0,0.06089442,Non-Apnea
0.0,0,0.06760675,Non-Apnea
0.0,0,0.046868104,Non-Apnea
0.0,1,0.61246514,Apnea
0.0,1,0.6713781,Apnea
0.0,1,0.9321608,Apnea
1.0,1,0.98132944,Apnea
1.0,1,0.990703,Apnea
1.0,1,0.9207421,Apnea
1.0,1,0.84111,Apnea
1.0,1,0.63617635,Apnea
1.0,0,0.43682927,Non-Apnea
0.0,1,0.5014784,Apnea
0.0,0,0.19470163,Non-Apnea
0.0,0,0.04127818,Non-Apnea
0.0,0,0.07131718,Non-Apnea
0.0,0,0.12876447,Non-Apnea
0.0,1,0.55066663,Apnea
0.0,0,0.17302217,Non-Apnea
1.0,0,0.11494195,Non-Apnea
1.0,0,0.32993832,Non-Apnea
0.0,0,0.33011815,Non-Apnea
0.0,0,0.31639668,Non-Apnea
0.0,1,0.67426383,Apnea
0.0,1,0.7720773,Apnea
0.0,1,0.92271227,Apnea
0.0,1,0.9518022,Apnea
0.0,1,0.9528687,Apnea
1.0,1,0.97286755,Apnea
1.0,1,0.9918412,Apnea
1.0,1,0.982566,Apnea
1.0,1,0.9899222,Apnea
1.0,1,0.97992915,Apnea
1.0,1,0.95692444,Apnea
1.0,1,0.9689387,Apnea
1.0,1,0.97711176,Apnea
1.0,1,0.97823036,Apnea
1.0,1,0.98606,Apnea
1.0,1,0.9970829,Apnea
1.0,1,0.9742677,Apnea
1.0,1,0.9953687,Apnea
1.0,1,0.99579644,Apnea
1.0,1,0.99796593,Apnea
1.0,1,0.995756,Apnea
1.0,1,0.9993063,Apnea
1.0,1,0.9987423,Apnea
1.0,1,0.9986773,Apnea
1.0,1,0.99367887,Apnea
1.0,1,0.99659747,Apnea
1.0,1,0.99638003,Apnea
1.0,1,0.9902294,Apnea
1.0,1,0.992336,Apnea
1.0,1,0.99382305,Apnea
1.0,1,0.98763436,Apnea
1.0,1,0.9466643,Apnea
1.0,1,0.9869197,Apnea
1.0,1,0.99845827,Apnea
1.0,1,0.99740785,Apnea
1.0,1,0.9967661,Apnea
1.0,1,0.99500954,Apnea
1.0,1,0.9710037,Apnea
1.0,1,0.9018038,Apnea
1.0,1,0.8750542,Apnea
0.0,1,0.6047696,Apnea
0.0,0,0.016181845,Non-Apnea
0.0,0,0.022264902,Non-Apnea
0.0,0,0.045568876,Non-Apnea
0.0,0,0.24005038,Non-Apnea
1.0,0,0.22651164,Non-Apnea
1.0,0,0.33545896,Non-Apnea
1.0,1,0.7572917,Apnea
1.0,1,0.8836288,Apnea
1.0,1,0.92746955,Apnea
1.0,1,0.9815679,Apnea
1.0,1,0.9806644,Apnea
1.0,1,0.98058563,Apnea
1.0,1,0.97705257,Apnea
1.0,1,0.9779057,Apnea
1.0,1,0.9367421,Apnea
1.0,1,0.9321589,Apnea
1.0,1,0.9769792,Apnea
1.0,1,0.9819374,Apnea
1.0,1,0.99018574,Apnea
1.0,1,0.9975401,Apnea
1.0,1,0.96893567,Apnea
1.0,1,0.65442663,Apnea
1.0,1,0.54301876,Apnea
1.0,0,0.3487554,Non-Apnea
1.0,0,0.29511458,Non-Apnea
1.0,0,0.37056834,Non-Apnea
1.0,1,0.6166781,Apnea
1.0,1,0.74535644,Apnea
1.0,1,0.9281101,Apnea
1.0,1,0.9328588,Apnea
1.0,1,0.96799266,Apnea
1.0,1,0.9766765,Apnea
1.0,1,0.9727712,Apnea
1.0,1,0.9917523,Apnea
1.0,1,0.9974681,Apnea
1.0,1,0.99620974,Apnea
1.0,1,0.9993412,Apnea
1.0,1,0.9997222,Apnea
1.0,1,0.99967194,Apnea
1.0,1,0.99985886,Apnea
1.0,1,0.99980813,Apnea
1.0,1,0.9960977,Apnea
1.0,1,0.97801524,Apnea
1.0,1,0.9766673,Apnea
1.0,1,0.9511601,Apnea
1.0,1,0.96916974,Apnea
1.0,1,0.9929763,Apnea
1.0,1,0.9996164,Apnea
1.0,1,0.9998745,Apnea
1.0,1,0.9999126,Apnea
1.0,1,0.9997166,Apnea
1.0,1,0.9997372,Apnea
1.0,1,0.99957365,Apnea
1.0,1,0.99942577,Apnea
1.0,1,0.9983261,Apnea
1.0,1,0.99417454,Apnea
1.0,1,0.9869415,Apnea
1.0,1,0.9778578,Apnea
1.0,1,0.95369685,Apnea
1.0,1,0.9266308,Apnea
1.0,1,0.9796353,Apnea
1.0,1,0.95628375,Apnea
1.0,1,0.99961394,Apnea
1.0,1,0.99863416,Apnea
1.0,1,0.9998154,Apnea
1.0,1,0.9994861,Apnea
1.0,1,0.99931836,Apnea
1.0,1,0.9992723,Apnea
1.0,1,0.9985763,Apnea
1.0,1,0.9930274,Apnea
1.0,1,0.9861618,Apnea
1.0,1,0.958905,Apnea
1.0,1,0.9055341,Apnea
1.0,1,0.8731318,Apnea
1.0,1,0.8242493,Apnea
1.0,1,0.9609718,Apnea
1.0,1,0.9689493,Apnea
1.0,1,0.98142874,Apnea
1.0,1,0.9621946,Apnea
1.0,1,0.9955929,Apnea
1.0,1,0.9963283,Apnea
1.0,1,0.99585235,Apnea
1.0,1,0.99826777,Apnea
1.0,1,0.99824405,Apnea
1.0,1,0.9795435,Apnea
1.0,1,0.98507565,Apnea
1.0,1,0.9952559,Apnea
1.0,1,0.99313956,Apnea
1.0,1,0.9612116,Apnea
1.0,1,0.96682656,Apnea
1.0,1,0.9508003,Apnea
1.0,1,0.91314834,Apnea
1.0,1,0.98295283,Apnea
1.0,1,0.99044704,Apnea
1.0,1,0.9955782,Apnea
1.0,1,0.99908495,Apnea
1.0,1,0.99893504,Apnea
1.0,1,0.9995421,Apnea
1.0,1,0.99981767,Apnea
1.0,1,0.99970955,Apnea
1.0,1,0.99904495,Apnea
1.0,1,0.9990557,Apnea
1.0,1,0.9992415,Apnea
1.0,1,0.9986009,Apnea
1.0,1,0.9990263,Apnea
1.0,1,0.9996325,Apnea
1.0,1,0.99902,Apnea
1.0,1,0.9989899,Apnea
1.0,1,0.99793506,Apnea
1.0,1,0.9916686,Apnea
1.0,1,0.9754411,Apnea
1.0,1,0.96510816,Apnea
1.0,1,0.99704784,Apnea
1.0,1,0.9998423,Apnea
1.0,1,0.9999099,Apnea
1.0,1,0.99978596,Apnea
1.0,1,0.99971884,Apnea
1.0,1,0.99040365,Apnea
1.0,1,0.99516726,Apnea
1.0,1,0.99567693,Apnea
1.0,1,0.93431747,Apnea
1.0,1,0.97973335,Apnea
1.0,1,0.94279605,Apnea
1.0,1,0.94658405,Apnea
1.0,1,0.9573036,Apnea
1.0,1,0.98830926,Apnea
1.0,1,0.8741024,Apnea
1.0,1,0.80921775,Apnea
1.0,1,0.7147063,Apnea
1.0,1,0.59012914,Apnea
1.0,1,0.529213,Apnea
1.0,0,0.3793848,Non-Apnea
0.0,0,0.07335959,Non-Apnea
0.0,0,0.016439306,Non-Apnea
0.0,0,0.0017541659,Non-Apnea
0.0,0,0.029234767,Non-Apnea
0.0,0,0.020587489,Non-Apnea
0.0,0,0.0074121794,Non-Apnea
0.0,0,0.009575233,Non-Apnea
0.0,0,0.0050063543,Non-Apnea
0.0,0,0.0055191843,Non-Apnea
0.0,0,0.0064929705,Non-Apnea
0.0,0,0.010786989,Non-Apnea
0.0,0,0.016972685,Non-Apnea
0.0,0,0.024174033,Non-Apnea
0.0,0,0.034025665,Non-Apnea
0.0,0,0.015792178,Non-Apnea
0.0,0,0.028801288,Non-Apnea
0.0,0,0.018047482,Non-Apnea
0.0,0,0.01187298,Non-Apnea
0.0,0,0.0042820103,Non-Apnea
0.0,0,0.019895602,Non-Apnea
0.0,0,0.04313562,Non-Apnea
0.0,0,0.011988427,Non-Apnea
0.0,0,0.061468422,Non-Apnea
0.0,0,0.22828397,Non-Apnea
0.0,0,0.3045869,Non-Apnea
0.0,1,0.5346215,Apnea
0.0,1,0.76209915,Apnea
0.0,1,0.7024267,Apnea
0.0,1,0.6212395,Apnea
1.0,1,0.7100325,Apnea
1.0,1,0.6876104,Apnea
1.0,1,0.5730059,Apnea
1.0,1,0.56842065,Apnea
1.0,1,0.55266255,Apnea
1.0,0,0.4562507,Non-Apnea
1.0,0,0.33602503,Non-Apnea
1.0,0,0.17759801,Non-Apnea
1.0,0,0.26718923,Non-Apnea
1.0,0,0.3790252,Non-Apnea
1.0,1,0.51944995,Apnea
1.0,0,0.31102762,Non-Apnea
1.0,0,0.46100613,Non-Apnea
1.0,1,0.6306344,Apnea
1.0,1,0.60266554,Apnea
1.0,1,0.5475456,Apnea
1.0,1,0.88341457,Apnea
